killmail id,killmail time,ship type id,ship name
70582506,2018-06-13T05:01:18Z,17718,Phantasm
70582223,2018-06-13T04:36:04Z,17715,Gila
70582037,2018-06-13T04:16:41Z,626,Vexor
70581477,2018-06-13T03:28:19Z,17715,Gila
70581308,2018-06-13T03:12:16Z,621,Caracal
70581028,2018-06-13T02:51:22Z,17715,Gila
70580808,2018-06-13T02:35:14Z,12005,Ishtar
70580658,2018-06-13T02:26:01Z,12005,Ishtar
70580623,2018-06-13T02:23:06Z,17715,Gila
70580599,2018-06-13T02:21:41Z,12019,Sacrilege
70580046,2018-06-13T01:36:29Z,2006,Omen
70580017,2018-06-13T01:34:54Z,621,Caracal
70579995,2018-06-13T01:32:46Z,628,Arbitrator
70579965,2018-06-13T01:29:57Z,17722,Vigilant
70579942,2018-06-13T01:28:26Z,17715,Gila
70579679,2018-06-13T01:06:29Z,17634,Caracal Navy Issue
70578795,2018-06-12T23:50:07Z,17843,Vexor Navy Issue
70578475,2018-06-12T23:24:48Z,624,Maller
70577913,2018-06-12T22:37:57Z,17715,Gila
70577871,2018-06-12T22:34:08Z,621,Caracal
70577811,2018-06-12T22:29:13Z,17715,Gila
70577642,2018-06-12T22:17:14Z,626,Vexor
70577135,2018-06-12T21:47:05Z,17722,Vigilant
70577109,2018-06-12T21:45:11Z,47270,Vedmak
70577063,2018-06-12T21:42:20Z,17715,Gila
70576210,2018-06-12T20:56:48Z,17718,Phantasm
70575831,2018-06-12T20:40:42Z,17715,Gila
70575190,2018-06-12T20:15:51Z,2006,Omen
70575164,2018-06-12T20:15:00Z,629,Rupture
70574632,2018-06-12T19:56:16Z,17715,Gila
70574499,2018-06-12T19:52:45Z,17843,Vexor Navy Issue
70574222,2018-06-12T19:43:05Z,621,Caracal
70574208,2018-06-12T19:42:59Z,17715,Gila
70574078,2018-06-12T19:39:10Z,33470,Stratios
70574048,2018-06-12T19:37:56Z,626,Vexor
70572277,2018-06-12T18:25:18Z,17715,Gila
70571287,2018-06-12T17:52:29Z,17715,Gila
70570976,2018-06-12T17:36:32Z,12005,Ishtar
70570727,2018-06-12T17:25:50Z,17715,Gila
70570429,2018-06-12T17:11:06Z,17715,Gila
70569079,2018-06-12T15:57:32Z,628,Arbitrator
70568890,2018-06-12T15:46:34Z,12005,Ishtar
70568822,2018-06-12T15:42:32Z,29336,Scythe Fleet Issue
70566797,2018-06-12T13:45:35Z,17715,Gila
70566695,2018-06-12T13:39:02Z,12005,Ishtar
70566341,2018-06-12T13:20:17Z,17715,Gila
70565870,2018-06-12T12:50:54Z,17715,Gila
70565498,2018-06-12T12:17:30Z,12005,Ishtar
70565429,2018-06-12T12:11:32Z,17843,Vexor Navy Issue
70565275,2018-06-12T11:54:51Z,17843,Vexor Navy Issue
70565187,2018-06-12T11:43:51Z,17715,Gila
70564593,2018-06-12T10:16:46Z,11999,Vagabond
70564423,2018-06-12T10:03:27Z,17715,Gila
70564274,2018-06-12T09:48:42Z,17715,Gila
70563856,2018-06-12T09:14:27Z,627,Thorax
70563818,2018-06-12T09:11:57Z,17634,Caracal Navy Issue
70563525,2018-06-12T08:48:53Z,17715,Gila
70563285,2018-06-12T08:25:50Z,12005,Ishtar
70562368,2018-06-12T06:48:05Z,17715,Gila
70561289,2018-06-12T04:40:27Z,17715,Gila
70561151,2018-06-12T04:27:06Z,17715,Gila
70561096,2018-06-12T04:21:34Z,621,Caracal
70560685,2018-06-12T03:44:58Z,623,Moa
70560484,2018-06-12T03:30:18Z,17715,Gila
70560419,2018-06-12T03:25:56Z,12023,Deimos
70560369,2018-06-12T03:22:29Z,627,Thorax
70559839,2018-06-12T02:47:26Z,17715,Gila
70558823,2018-06-12T01:38:11Z,12005,Ishtar
70557840,2018-06-12T00:27:42Z,17715,Gila
70557297,2018-06-11T23:36:52Z,17715,Gila
70557207,2018-06-11T23:30:03Z,11999,Vagabond
70556951,2018-06-11T23:15:17Z,630,Bellicose
70556858,2018-06-11T23:06:55Z,17720,Cynabal
70556639,2018-06-11T22:50:20Z,17715,Gila
70556455,2018-06-11T22:32:32Z,626,Vexor
70556377,2018-06-11T22:25:18Z,623,Moa
70556180,2018-06-11T22:12:03Z,17715,Gila
70556012,2018-06-11T22:01:14Z,17715,Gila
70555975,2018-06-11T21:59:34Z,17715,Gila
70555921,2018-06-11T21:56:51Z,17922,Ashimmu
70555811,2018-06-11T21:48:48Z,17715,Gila
70555738,2018-06-11T21:45:28Z,47270,Vedmak
70555622,2018-06-11T21:38:33Z,47270,Vedmak
70555074,2018-06-11T21:08:01Z,47270,Vedmak
70555038,2018-06-11T21:06:42Z,11995,Onyx
70555014,2018-06-11T21:06:04Z,33470,Stratios
70554985,2018-06-11T21:04:50Z,12019,Sacrilege
70554235,2018-06-11T20:30:25Z,11999,Vagabond
70554226,2018-06-11T20:30:11Z,17715,Gila
70553303,2018-06-11T19:54:59Z,12023,Deimos
70553018,2018-06-11T19:46:36Z,17715,Gila
70552863,2018-06-11T19:41:56Z,17715,Gila
70552705,2018-06-11T19:35:13Z,17843,Vexor Navy Issue
70552542,2018-06-11T19:27:35Z,17715,Gila
70552044,2018-06-11T19:08:40Z,12019,Sacrilege
70551693,2018-06-11T18:50:40Z,17715,Gila
70551676,2018-06-11T18:49:52Z,621,Caracal
70551246,2018-06-11T18:30:23Z,12023,Deimos
70551012,2018-06-11T18:19:26Z,17715,Gila
70550899,2018-06-11T18:12:08Z,17715,Gila
70550699,2018-06-11T18:02:35Z,17715,Gila
70550358,2018-06-11T17:47:24Z,17715,Gila
70550040,2018-06-11T17:24:38Z,17715,Gila
70549399,2018-06-11T16:44:22Z,17715,Gila
70549370,2018-06-11T16:42:44Z,33470,Stratios
70549356,2018-06-11T16:42:09Z,17715,Gila
70549354,2018-06-11T16:41:53Z,12019,Sacrilege
70548725,2018-06-11T16:25:32Z,621,Caracal
70548550,2018-06-11T16:13:16Z,2006,Omen
70548359,2018-06-11T16:00:59Z,17715,Gila
70548256,2018-06-11T15:55:08Z,11993,Cerberus
70547783,2018-06-11T15:27:09Z,17715,Gila
70547221,2018-06-11T14:48:32Z,17715,Gila
70547178,2018-06-11T14:46:40Z,17634,Caracal Navy Issue
70547140,2018-06-11T14:44:55Z,17715,Gila
70546767,2018-06-11T14:18:15Z,12023,Deimos
70546570,2018-06-11T14:03:35Z,17715,Gila
70546326,2018-06-11T13:48:25Z,621,Caracal
70545629,2018-06-11T13:10:06Z,11993,Cerberus
70544804,2018-06-11T12:18:13Z,628,Arbitrator
70544243,2018-06-11T10:53:42Z,17715,Gila
70544103,2018-06-11T10:39:50Z,47270,Vedmak
70544056,2018-06-11T10:35:42Z,17715,Gila
70543911,2018-06-11T10:18:33Z,17715,Gila
70543863,2018-06-11T10:12:13Z,17715,Gila
70543861,2018-06-11T10:12:03Z,628,Arbitrator
70543745,2018-06-11T10:02:21Z,17715,Gila
70543743,2018-06-11T10:02:08Z,621,Caracal
70543161,2018-06-11T09:03:19Z,17715,Gila
70543104,2018-06-11T08:56:12Z,17715,Gila
70543002,2018-06-11T08:43:45Z,629,Rupture
70542925,2018-06-11T08:36:21Z,12019,Sacrilege
70542706,2018-06-11T08:12:47Z,17715,Gila
70542654,2018-06-11T08:10:06Z,17715,Gila
70542160,2018-06-11T07:22:04Z,17715,Gila
70541779,2018-06-11T06:47:41Z,17715,Gila
70541570,2018-06-11T06:24:42Z,17715,Gila
70541245,2018-06-11T05:59:47Z,626,Vexor
70540702,2018-06-11T05:07:47Z,11999,Vagabond
70540334,2018-06-11T04:35:11Z,621,Caracal
70540034,2018-06-11T04:10:03Z,12005,Ishtar
70539993,2018-06-11T04:06:35Z,17715,Gila
70539794,2018-06-11T03:49:17Z,12003,Zealot
70539530,2018-06-11T03:26:43Z,626,Vexor
70538868,2018-06-11T02:42:11Z,17715,Gila
70538219,2018-06-11T01:59:59Z,17715,Gila
70537661,2018-06-11T01:17:38Z,12005,Ishtar
70537108,2018-06-11T00:53:07Z,12019,Sacrilege
70537066,2018-06-11T00:51:06Z,624,Maller
70536902,2018-06-11T00:38:36Z,11993,Cerberus
70536359,2018-06-10T23:58:56Z,11993,Cerberus
70536295,2018-06-10T23:53:57Z,17715,Gila
70536114,2018-06-10T23:40:59Z,17715,Gila
70536010,2018-06-10T23:34:16Z,621,Caracal
70535956,2018-06-10T23:30:24Z,17715,Gila
70535599,2018-06-10T23:03:19Z,17715,Gila
70535594,2018-06-10T23:03:00Z,17715,Gila
70534970,2018-06-10T22:24:35Z,17715,Gila
70534851,2018-06-10T22:18:04Z,17715,Gila
70534819,2018-06-10T22:16:40Z,17715,Gila
70534729,2018-06-10T22:12:17Z,621,Caracal
70534717,2018-06-10T22:11:38Z,17715,Gila
70534684,2018-06-10T22:09:55Z,17722,Vigilant
70534419,2018-06-10T21:56:59Z,17715,Gila
70534363,2018-06-10T21:54:40Z,12005,Ishtar
70534179,2018-06-10T21:44:42Z,17715,Gila
70533708,2018-06-10T21:19:41Z,17715,Gila
70533675,2018-06-10T21:18:15Z,17715,Gila
70533060,2018-06-10T20:54:45Z,17715,Gila
70532883,2018-06-10T20:49:07Z,626,Vexor
70532750,2018-06-10T20:43:33Z,17843,Vexor Navy Issue
70532517,2018-06-10T20:35:38Z,17715,Gila
70532346,2018-06-10T20:30:06Z,17715,Gila
70532209,2018-06-10T20:25:40Z,12005,Ishtar
70532064,2018-06-10T20:21:15Z,17715,Gila
70531988,2018-06-10T20:18:30Z,12005,Ishtar
70531640,2018-06-10T20:04:47Z,12003,Zealot
70531430,2018-06-10T19:57:28Z,628,Arbitrator
70531097,2018-06-10T19:47:24Z,17634,Caracal Navy Issue
70530923,2018-06-10T19:41:01Z,17715,Gila
70530830,2018-06-10T19:38:43Z,12023,Deimos
70530828,2018-06-10T19:38:41Z,626,Vexor
70530282,2018-06-10T19:22:48Z,12005,Ishtar
70530159,2018-06-10T19:18:10Z,11993,Cerberus
70529936,2018-06-10T19:09:15Z,17843,Vexor Navy Issue
70529855,2018-06-10T19:06:40Z,621,Caracal
70529519,2018-06-10T18:55:37Z,47270,Vedmak
70529352,2018-06-10T18:49:43Z,17715,Gila
70528681,2018-06-10T18:27:05Z,17715,Gila
70528595,2018-06-10T18:23:28Z,17718,Phantasm
70527936,2018-06-10T18:02:35Z,624,Maller
70527737,2018-06-10T17:56:18Z,17715,Gila
70527727,2018-06-10T17:55:51Z,17715,Gila
70527716,2018-06-10T17:55:26Z,623,Moa
70527707,2018-06-10T17:55:01Z,17634,Caracal Navy Issue
70527683,2018-06-10T17:54:00Z,624,Maller
70527423,2018-06-10T17:42:56Z,17715,Gila
70526949,2018-06-10T17:26:46Z,17715,Gila
70526862,2018-06-10T17:23:16Z,17715,Gila
70526851,2018-06-10T17:23:02Z,12019,Sacrilege
70526754,2018-06-10T17:18:04Z,626,Vexor
70526739,2018-06-10T17:17:04Z,12019,Sacrilege
70526711,2018-06-10T17:15:53Z,17715,Gila
70526568,2018-06-10T17:09:12Z,623,Moa
70526473,2018-06-10T17:04:48Z,11999,Vagabond
70526344,2018-06-10T16:59:32Z,17715,Gila
70526234,2018-06-10T16:55:33Z,17715,Gila
70526119,2018-06-10T16:50:15Z,626,Vexor
70525628,2018-06-10T16:34:46Z,11993,Cerberus
70525142,2018-06-10T16:16:28Z,12019,Sacrilege
70525058,2018-06-10T16:12:32Z,626,Vexor
70525023,2018-06-10T16:11:00Z,626,Vexor
70524827,2018-06-10T16:04:02Z,17715,Gila
70524738,2018-06-10T16:02:08Z,17715,Gila
70524479,2018-06-10T15:50:49Z,12005,Ishtar
70523730,2018-06-10T15:17:35Z,621,Caracal
70523679,2018-06-10T15:14:06Z,17843,Vexor Navy Issue
70523663,2018-06-10T15:13:17Z,17715,Gila
70522577,2018-06-10T14:30:42Z,17722,Vigilant
70522328,2018-06-10T14:23:58Z,17715,Gila
70521692,2018-06-10T13:53:38Z,626,Vexor
70521366,2018-06-10T13:39:30Z,17715,Gila
70521104,2018-06-10T13:29:49Z,17715,Gila
70521088,2018-06-10T13:29:16Z,623,Moa
70521040,2018-06-10T13:27:13Z,12005,Ishtar
70520536,2018-06-10T13:00:44Z,17715,Gila
70520474,2018-06-10T12:57:13Z,12019,Sacrilege
70520451,2018-06-10T12:55:26Z,621,Caracal
70520447,2018-06-10T12:55:10Z,621,Caracal
70520376,2018-06-10T12:51:18Z,17715,Gila
70519952,2018-06-10T12:28:00Z,12011,Eagle
70519780,2018-06-10T12:16:54Z,17715,Gila
70519508,2018-06-10T12:02:11Z,626,Vexor
70519500,2018-06-10T12:01:13Z,17715,Gila
70519198,2018-06-10T11:35:40Z,12005,Ishtar
70518736,2018-06-10T10:40:05Z,17715,Gila
70518603,2018-06-10T10:27:52Z,11993,Cerberus
70518051,2018-06-10T09:48:56Z,17843,Vexor Navy Issue
70517988,2018-06-10T09:45:38Z,623,Moa
70517803,2018-06-10T09:31:52Z,12019,Sacrilege
70517319,2018-06-10T08:56:25Z,620,Osprey
70517151,2018-06-10T08:46:21Z,17715,Gila
70517130,2018-06-10T08:43:54Z,17718,Phantasm
70516923,2018-06-10T08:29:16Z,621,Caracal
70516853,2018-06-10T08:24:39Z,621,Caracal
70516656,2018-06-10T08:13:15Z,626,Vexor
70516566,2018-06-10T08:05:55Z,17715,Gila
70516341,2018-06-10T07:52:51Z,626,Vexor
70516294,2018-06-10T07:49:04Z,626,Vexor
70515728,2018-06-10T07:12:46Z,629,Rupture
70515650,2018-06-10T07:08:12Z,12019,Sacrilege
70515568,2018-06-10T07:02:49Z,17715,Gila
70515130,2018-06-10T06:29:57Z,17715,Gila
70515018,2018-06-10T06:21:01Z,623,Moa
70515008,2018-06-10T06:20:21Z,47270,Vedmak
70514763,2018-06-10T06:03:46Z,12019,Sacrilege
70514707,2018-06-10T05:59:08Z,17715,Gila
70514549,2018-06-10T05:46:02Z,12005,Ishtar
70514506,2018-06-10T05:43:02Z,12005,Ishtar
70514443,2018-06-10T05:37:29Z,626,Vexor
70514270,2018-06-10T05:24:09Z,12005,Ishtar
70513509,2018-06-10T04:29:22Z,17715,Gila
70513211,2018-06-10T04:11:44Z,629,Rupture
70513105,2018-06-10T04:02:47Z,33470,Stratios
70512921,2018-06-10T03:49:48Z,17715,Gila
70512811,2018-06-10T03:41:31Z,17715,Gila
70512789,2018-06-10T03:40:19Z,17715,Gila
70512660,2018-06-10T03:31:56Z,12019,Sacrilege
70512484,2018-06-10T03:21:03Z,621,Caracal
70512232,2018-06-10T03:08:14Z,623,Moa
70512126,2018-06-10T03:03:44Z,17715,Gila
70512010,2018-06-10T02:57:55Z,621,Caracal
70511806,2018-06-10T02:45:55Z,11999,Vagabond
70511749,2018-06-10T02:42:26Z,623,Moa
70511619,2018-06-10T02:32:20Z,628,Arbitrator
70511513,2018-06-10T02:26:31Z,622,Stabber
70511123,2018-06-10T01:59:01Z,622,Stabber
70511122,2018-06-10T01:59:00Z,12019,Sacrilege
70511044,2018-06-10T01:54:03Z,626,Vexor
70510949,2018-06-10T01:47:09Z,17843,Vexor Navy Issue
70510941,2018-06-10T01:46:40Z,626,Vexor
70510519,2018-06-10T01:19:55Z,17715,Gila
70510492,2018-06-10T01:18:42Z,12005,Ishtar
70510132,2018-06-10T00:51:26Z,17715,Gila
70510038,2018-06-10T00:45:07Z,12019,Sacrilege
70509182,2018-06-09T23:52:02Z,12019,Sacrilege
70508459,2018-06-09T23:09:09Z,626,Vexor
70508246,2018-06-09T22:57:44Z,17715,Gila
70507712,2018-06-09T22:38:32Z,12023,Deimos
70507499,2018-06-09T22:30:49Z,621,Caracal
70507470,2018-06-09T22:28:34Z,17715,Gila
70507376,2018-06-09T22:23:41Z,17715,Gila
70507280,2018-06-09T22:19:58Z,17715,Gila
70507271,2018-06-09T22:19:34Z,17715,Gila
70507058,2018-06-09T22:10:09Z,17715,Gila
70507004,2018-06-09T22:07:18Z,624,Maller
70506769,2018-06-09T21:56:09Z,11999,Vagabond
70506550,2018-06-09T21:48:26Z,17715,Gila
70506452,2018-06-09T21:44:16Z,628,Arbitrator
70506272,2018-06-09T21:36:21Z,17715,Gila
70506171,2018-06-09T21:33:29Z,12019,Sacrilege
70506159,2018-06-09T21:33:07Z,33470,Stratios
70505783,2018-06-09T21:24:11Z,626,Vexor
70505755,2018-06-09T21:23:36Z,12019,Sacrilege
70505752,2018-06-09T21:23:33Z,12005,Ishtar
70505396,2018-06-09T21:10:41Z,12003,Zealot
70505116,2018-06-09T21:02:47Z,12005,Ishtar
70504722,2018-06-09T20:51:45Z,17715,Gila
70503247,2018-06-09T20:09:36Z,621,Caracal
70503243,2018-06-09T20:09:22Z,12005,Ishtar
70503202,2018-06-09T20:07:44Z,12019,Sacrilege
70503187,2018-06-09T20:07:15Z,11999,Vagabond
70502416,2018-06-09T19:44:07Z,12013,Broadsword
70502194,2018-06-09T19:37:20Z,626,Vexor
70501777,2018-06-09T19:24:56Z,629,Rupture
70501658,2018-06-09T19:20:17Z,12019,Sacrilege
70501394,2018-06-09T19:13:20Z,17843,Vexor Navy Issue
70500905,2018-06-09T19:00:33Z,17715,Gila
70500729,2018-06-09T18:55:38Z,17715,Gila
70500449,2018-06-09T18:45:33Z,621,Caracal
70500177,2018-06-09T18:35:28Z,627,Thorax
70500093,2018-06-09T18:32:33Z,621,Caracal
70499915,2018-06-09T18:26:27Z,17715,Gila
70499561,2018-06-09T18:12:07Z,621,Caracal
70499486,2018-06-09T18:09:35Z,17715,Gila
70499402,2018-06-09T18:06:28Z,624,Maller
70499234,2018-06-09T18:01:08Z,17843,Vexor Navy Issue
70499189,2018-06-09T17:59:08Z,17715,Gila
70499072,2018-06-09T17:54:46Z,12005,Ishtar
70498779,2018-06-09T17:43:25Z,12005,Ishtar
70498700,2018-06-09T17:40:41Z,626,Vexor
70498600,2018-06-09T17:36:17Z,29337,Augoror Navy Issue
70498555,2018-06-09T17:33:55Z,12019,Sacrilege
70498380,2018-06-09T17:26:19Z,17722,Vigilant
70498119,2018-06-09T17:13:29Z,17715,Gila
70498065,2018-06-09T17:11:28Z,17715,Gila
70497932,2018-06-09T17:06:20Z,12019,Sacrilege
70497756,2018-06-09T16:59:15Z,12005,Ishtar
70497439,2018-06-09T16:44:03Z,17715,Gila
70496617,2018-06-09T16:06:45Z,12005,Ishtar
70496610,2018-06-09T16:06:25Z,17715,Gila
70496478,2018-06-09T15:59:45Z,626,Vexor
70496465,2018-06-09T15:59:19Z,12019,Sacrilege
70496439,2018-06-09T15:57:49Z,12005,Ishtar
70496399,2018-06-09T15:55:30Z,12019,Sacrilege
70496109,2018-06-09T15:40:32Z,621,Caracal
70495942,2018-06-09T15:35:51Z,12005,Ishtar
70495016,2018-06-09T15:06:02Z,17715,Gila
70495006,2018-06-09T15:05:34Z,17715,Gila
70494710,2018-06-09T14:49:46Z,17715,Gila
70494626,2018-06-09T14:46:06Z,12005,Ishtar
70494498,2018-06-09T14:39:02Z,17722,Vigilant
70494442,2018-06-09T14:34:57Z,17715,Gila
70494339,2018-06-09T14:28:59Z,17715,Gila
70494002,2018-06-09T14:10:47Z,17715,Gila
70493979,2018-06-09T14:09:48Z,627,Thorax
70493908,2018-06-09T14:06:15Z,17843,Vexor Navy Issue
70493689,2018-06-09T13:58:17Z,626,Vexor
70493411,2018-06-09T13:44:58Z,626,Vexor
70492871,2018-06-09T13:22:56Z,629,Rupture
70492612,2018-06-09T13:11:08Z,29340,Osprey Navy Issue
70492184,2018-06-09T12:45:21Z,621,Caracal
70491965,2018-06-09T12:30:36Z,17715,Gila
70491937,2018-06-09T12:28:25Z,629,Rupture
70491758,2018-06-09T12:14:01Z,17715,Gila
70491705,2018-06-09T12:09:07Z,621,Caracal
70491585,2018-06-09T12:00:20Z,17715,Gila
70491449,2018-06-09T11:50:40Z,17715,Gila
70491287,2018-06-09T11:35:40Z,621,Caracal
70491278,2018-06-09T11:34:12Z,627,Thorax
70491130,2018-06-09T10:59:57Z,624,Maller
70490901,2018-06-09T10:37:57Z,623,Moa
70490677,2018-06-09T10:25:39Z,17843,Vexor Navy Issue
70490667,2018-06-09T10:25:03Z,17843,Vexor Navy Issue
70490661,2018-06-09T10:24:45Z,626,Vexor
70490508,2018-06-09T10:12:38Z,33470,Stratios
70490480,2018-06-09T10:11:00Z,17715,Gila
70490478,2018-06-09T10:10:43Z,17715,Gila
70490359,2018-06-09T10:00:50Z,624,Maller
70490304,2018-06-09T09:56:47Z,17715,Gila
70490216,2018-06-09T09:49:27Z,623,Moa
70489936,2018-06-09T09:26:03Z,17715,Gila
70489797,2018-06-09T09:17:33Z,12005,Ishtar
70489671,2018-06-09T09:07:14Z,17715,Gila
70489651,2018-06-09T09:05:44Z,12015,Muninn
70489554,2018-06-09T08:57:31Z,12015,Muninn
70489444,2018-06-09T08:50:26Z,33470,Stratios
70489367,2018-06-09T08:45:25Z,12013,Broadsword
70489314,2018-06-09T08:41:50Z,17715,Gila
70489235,2018-06-09T08:35:09Z,17715,Gila
70489152,2018-06-09T08:30:15Z,627,Thorax
70489061,2018-06-09T08:21:29Z,621,Caracal
70488677,2018-06-09T07:48:11Z,12005,Ishtar
70488673,2018-06-09T07:47:58Z,626,Vexor
70488399,2018-06-09T07:28:20Z,11961,Huginn
70488312,2018-06-09T07:20:51Z,11959,Rook
70488215,2018-06-09T07:14:14Z,628,Arbitrator
70488188,2018-06-09T07:12:06Z,12023,Deimos
70488131,2018-06-09T07:10:19Z,623,Moa
70488054,2018-06-09T07:03:15Z,17843,Vexor Navy Issue
70487815,2018-06-09T06:45:11Z,12019,Sacrilege
70487520,2018-06-09T06:25:46Z,17715,Gila
70487341,2018-06-09T06:15:08Z,630,Bellicose
70487122,2018-06-09T05:57:14Z,12019,Sacrilege
70487121,2018-06-09T05:57:13Z,17922,Ashimmu
70487088,2018-06-09T05:54:54Z,626,Vexor
70486825,2018-06-09T05:34:01Z,629,Rupture
70486569,2018-06-09T05:17:40Z,17715,Gila
70486553,2018-06-09T05:16:39Z,12015,Muninn
70486418,2018-06-09T05:09:30Z,629,Rupture
70486074,2018-06-09T04:46:22Z,11999,Vagabond
70485913,2018-06-09T04:36:05Z,33470,Stratios
70485600,2018-06-09T04:12:32Z,626,Vexor
70485535,2018-06-09T04:09:27Z,626,Vexor
70485534,2018-06-09T04:09:27Z,17715,Gila
70485343,2018-06-09T03:55:28Z,17715,Gila
70485085,2018-06-09T03:41:30Z,12005,Ishtar
70484780,2018-06-09T03:23:08Z,11993,Cerberus
70484625,2018-06-09T03:16:30Z,627,Thorax
70484228,2018-06-09T02:48:09Z,626,Vexor
70483568,2018-06-09T02:10:52Z,17634,Caracal Navy Issue
70483162,2018-06-09T01:46:13Z,626,Vexor
70482991,2018-06-09T01:32:41Z,11993,Cerberus
70482949,2018-06-09T01:30:16Z,2006,Omen
70482867,2018-06-09T01:25:42Z,17715,Gila
70482647,2018-06-09T01:09:58Z,17715,Gila
70482421,2018-06-09T00:54:43Z,621,Caracal
70482129,2018-06-09T00:36:04Z,17718,Phantasm
70481943,2018-06-09T00:24:59Z,17715,Gila
70481839,2018-06-09T00:18:59Z,17715,Gila
70481542,2018-06-08T23:58:26Z,17715,Gila
70481478,2018-06-08T23:55:36Z,12023,Deimos
70481458,2018-06-08T23:54:19Z,627,Thorax
70481437,2018-06-08T23:52:46Z,2006,Omen
70481364,2018-06-08T23:46:44Z,34590,Victorieux Luxury Yacht
70481183,2018-06-08T23:34:55Z,17715,Gila
70480682,2018-06-08T23:05:40Z,17715,Gila
70480645,2018-06-08T23:03:35Z,17843,Vexor Navy Issue
70479984,2018-06-08T22:33:44Z,12019,Sacrilege
70479562,2018-06-08T22:19:38Z,12005,Ishtar
70479212,2018-06-08T22:03:00Z,11993,Cerberus
70478955,2018-06-08T21:50:13Z,12005,Ishtar
70478920,2018-06-08T21:49:04Z,17634,Caracal Navy Issue
70478049,2018-06-08T21:11:09Z,17715,Gila
70477996,2018-06-08T21:09:19Z,17715,Gila
70477770,2018-06-08T21:00:47Z,621,Caracal
70477765,2018-06-08T21:00:38Z,626,Vexor
70477443,2018-06-08T20:47:38Z,17715,Gila
70477319,2018-06-08T20:42:14Z,17715,Gila
70477276,2018-06-08T20:40:26Z,623,Moa
70477234,2018-06-08T20:39:13Z,621,Caracal
70476834,2018-06-08T20:23:44Z,624,Maller
70476570,2018-06-08T20:14:04Z,628,Arbitrator
70476438,2018-06-08T20:08:02Z,621,Caracal
70476394,2018-06-08T20:06:21Z,12005,Ishtar
70476334,2018-06-08T20:03:38Z,621,Caracal
70476099,2018-06-08T19:56:57Z,47270,Vedmak
70475619,2018-06-08T19:41:38Z,621,Caracal
70475226,2018-06-08T19:24:53Z,29340,Osprey Navy Issue
70475110,2018-06-08T19:21:46Z,17709,Omen Navy Issue
70475079,2018-06-08T19:20:22Z,626,Vexor
70474987,2018-06-08T19:17:10Z,33470,Stratios
70474726,2018-06-08T19:09:56Z,17843,Vexor Navy Issue
70474661,2018-06-08T19:07:48Z,17715,Gila
70474394,2018-06-08T18:58:01Z,17715,Gila
70474318,2018-06-08T18:55:37Z,2006,Omen
70474292,2018-06-08T18:54:09Z,12019,Sacrilege
70474108,2018-06-08T18:47:53Z,17715,Gila
70473909,2018-06-08T18:39:29Z,624,Maller
70473747,2018-06-08T18:31:28Z,629,Rupture
70473731,2018-06-08T18:30:50Z,623,Moa
70473713,2018-06-08T18:30:13Z,628,Arbitrator
70473649,2018-06-08T18:27:35Z,17715,Gila
70473303,2018-06-08T18:11:49Z,621,Caracal
70473265,2018-06-08T18:09:40Z,17715,Gila
70473033,2018-06-08T17:57:04Z,17715,Gila
70472682,2018-06-08T17:36:53Z,11993,Cerberus
70472672,2018-06-08T17:36:04Z,17715,Gila
70472465,2018-06-08T17:24:15Z,629,Rupture
70472228,2018-06-08T17:10:21Z,17715,Gila
70472113,2018-06-08T17:03:16Z,627,Thorax
70471953,2018-06-08T16:54:45Z,621,Caracal
70471553,2018-06-08T16:29:23Z,626,Vexor
70470928,2018-06-08T15:51:36Z,621,Caracal
70470926,2018-06-08T15:51:32Z,621,Caracal
70470914,2018-06-08T15:50:32Z,17922,Ashimmu
70470839,2018-06-08T15:46:22Z,17715,Gila
70470551,2018-06-08T15:24:52Z,17715,Gila
70470157,2018-06-08T14:58:25Z,12019,Sacrilege
70470007,2018-06-08T14:51:00Z,17715,Gila
70469492,2018-06-08T14:20:51Z,17715,Gila
70469383,2018-06-08T14:12:33Z,17843,Vexor Navy Issue
70469233,2018-06-08T14:03:26Z,17715,Gila
70469223,2018-06-08T14:02:40Z,29340,Osprey Navy Issue
70469019,2018-06-08T13:45:20Z,626,Vexor
70468909,2018-06-08T13:35:18Z,17715,Gila
70468897,2018-06-08T13:34:14Z,17715,Gila
70468885,2018-06-08T13:33:11Z,17715,Gila
70468771,2018-06-08T13:24:10Z,622,Stabber
70468573,2018-06-08T13:10:45Z,17715,Gila
70468560,2018-06-08T13:10:21Z,17843,Vexor Navy Issue
70467756,2018-06-08T12:14:09Z,626,Vexor
70467554,2018-06-08T11:53:01Z,17715,Gila
70467309,2018-06-08T11:23:59Z,12019,Sacrilege
70467239,2018-06-08T10:56:44Z,12019,Sacrilege
70466686,2018-06-08T10:04:06Z,12011,Eagle
70466118,2018-06-08T09:03:59Z,17843,Vexor Navy Issue
70466069,2018-06-08T08:56:27Z,624,Maller
70466008,2018-06-08T08:49:00Z,12005,Ishtar
70465792,2018-06-08T08:27:23Z,33470,Stratios
70465764,2018-06-08T08:25:17Z,628,Arbitrator
70465606,2018-06-08T08:12:34Z,17715,Gila
70465603,2018-06-08T08:12:07Z,626,Vexor
70465277,2018-06-08T07:38:03Z,12005,Ishtar
70465226,2018-06-08T07:32:53Z,17843,Vexor Navy Issue
70464855,2018-06-08T06:51:10Z,12005,Ishtar
